chunk_id,chunk_text,head,head_type,relation,relation_url,tail,tail_type,confidence,jsonld
104,。赵范之嫂闻言羞而悬梁。与此同时张飞也轻易夺回武陵。两处战报传入荆州，关羽即上书刘备，请命攻打长沙。孔明告知关羽，长沙有一员老将黄忠，有万夫不当之勇，且文韬武略无一不精，嘱其不可大意。关羽傲而不悦，只带五百校刀手前往。关羽在长沙城下一刀斩杨龄于马下，却与黄忠大战百余回合不分胜负，来日又战，关羽用拖刀计将黄忠置于死地却没有杀他。黄忠施百步穿杨之绝技射中关羽的盔缨。太守韩玄怒责黄忠通敌，将其绑缚杀场。魏延救下黄忠，杀死韩玄，大开城门迎接关羽。刘备、孔明入城，惟独不见黄忠，便亲去探望，见老将军仰卧于梅花丛中的石凳上，赤裸上身，白须白发散落凳下，汗巾蒙面，仰对苍天。,刘备,历史人物,对手,,孔明,Text,0.8592,{}
104,。赵范之嫂闻言羞而悬梁。与此同时张飞也轻易夺回武陵。两处战报传入荆州，关羽即上书刘备，请命攻打长沙。孔明告知关羽，长沙有一员老将黄忠，有万夫不当之勇，且文韬武略无一不精，嘱其不可大意。关羽傲而不悦，只带五百校刀手前往。关羽在长沙城下一刀斩杨龄于马下，却与黄忠大战百余回合不分胜负，来日又战，关羽用拖刀计将黄忠置于死地却没有杀他。黄忠施百步穿杨之绝技射中关羽的盔缨。太守韩玄怒责黄忠通敌，将其绑缚杀场。魏延救下黄忠，杀死韩玄，大开城门迎接关羽。刘备、孔明入城，惟独不见黄忠，便亲去探望，见老将军仰卧于梅花丛中的石凳上，赤裸上身，白须白发散落凳下，汗巾蒙面，仰对苍天。,孔明,Text,对手,,孔明,Text,0.8340,{}
110,柔乡中，每日与孙夫人同出同进，游园散步，只赏珍玩美物，享尽新婚之乐，渐渐地沉浸于寝帏之内，乐不思归。转眼已到新春，赵云见此甚为焦急，猛然想起军师的锦囊，便拆开第二个，观后便匆匆赶往郡府惊慌地告诉刘备：“曹操要雪赤壁之恨，已率五十万精兵杀奔荆州而来，甚是危急，军师请主公速归。”刘备将此事告知孙夫人，孙夫人瞒了孙权，骗了国太，与刘备一行匆匆离去。孙权知此事后十分恼怒，派陈武、潘璋率铁骑五百捉拿刘备。又派蒋钦、周泰再拿自己的佩剑去追，如若不从，可取刘备和孙夫人首级。刘备与赵云一行拥着鸾车赶路。,孙夫人,人物,对手,,刘备,人物,0.6769,{}
111,刘备。又派蒋钦、周泰再拿自己的佩剑去追，如若不从，可取刘备和孙夫人首级。刘备与赵云一行拥着鸾车赶路。眼看陈、潘追赶在后，周瑜派来的丁奉、徐盛又拦在面前，危急中，赵云又打开孔明的第三个锦囊交给刘备，刘备看完，急步到孙夫人面前含泪告知险境。孙夫人大怒，逼退丁奉、徐盛，又怒骂陈武、潘璋，引车前行。待蒋钦、周泰赶来时，刘备一行已过去两个时辰了。刘备一行来到刘郎浦，刘备眼望孙夫人，回想柔情之日，万般感慨。这时东吴大军铺天盖地逼了过来，赵云突然发现江面有船，过去一看原来是纶巾长袍，朗声大笑的孔明。,刘备,历史人物,对手,,孔明,Text,0.9310,{}
112,般感慨。这时东吴大军铺天盖地逼了过来，赵云突然发现江面有船，过去一看原来是纶巾长袍，朗声大笑的孔明。诸葛亮迎接刘备、孙夫人的船驶向对岸，周瑜率水军追了过来，刘备等人靠岸上马，沿江向上游进发，周瑜、黄盖、韩当、丁奉等也上岸骑马追去，在前方不远处诸葛亮一挥手，队伍拐进山谷。周瑜等紧追不舍，突然一声炮响，关羽率军涌出，周瑜一愣，又一声炮响，左黄忠、右魏延从两侧夹击而来，周瑜拨马便逃，慌忙上船，急命开船。突然刘军齐声大呼：“周郎妙计安天下，赔了夫人又折兵！”如此反复，一阵比一阵高昂。周瑜羞怒非常，忽抬头，遥见刘备、孙夫人、孔明等都悠然自如地停在江边山头之上，不由怒火冲天，大吼一声，昏倒在甲板上。,周瑜,历史人物,对手,,刘备,历史人物,0.9796,{}
112,般感慨。这时东吴大军铺天盖地逼了过来，赵云突然发现江面有船，过去一看原来是纶巾长袍，朗声大笑的孔明。诸葛亮迎接刘备、孙夫人的船驶向对岸，周瑜率水军追了过来，刘备等人靠岸上马，沿江向上游进发，周瑜、黄盖、韩当、丁奉等也上岸骑马追去，在前方不远处诸葛亮一挥手，队伍拐进山谷。周瑜等紧追不舍，突然一声炮响，关羽率军涌出，周瑜一愣，又一声炮响，左黄忠、右魏延从两侧夹击而来，周瑜拨马便逃，慌忙上船，急命开船。突然刘军齐声大呼：“周郎妙计安天下，赔了夫人又折兵！”如此反复，一阵比一阵高昂。周瑜羞怒非常，忽抬头，遥见刘备、孙夫人、孔明等都悠然自如地停在江边山头之上，不由怒火冲天，大吼一声，昏倒在甲板上。,周瑜,历史人物,对手,,孔明,Text,0.9764,{}
112,般感慨。这时东吴大军铺天盖地逼了过来，赵云突然发现江面有船，过去一看原来是纶巾长袍，朗声大笑的孔明。诸葛亮迎接刘备、孙夫人的船驶向对岸，周瑜率水军追了过来，刘备等人靠岸上马，沿江向上游进发，周瑜、黄盖、韩当、丁奉等也上岸骑马追去，在前方不远处诸葛亮一挥手，队伍拐进山谷。周瑜等紧追不舍，突然一声炮响，关羽率军涌出，周瑜一愣，又一声炮响，左黄忠、右魏延从两侧夹击而来，周瑜拨马便逃，慌忙上船，急命开船。突然刘军齐声大呼：“周郎妙计安天下，赔了夫人又折兵！”如此反复，一阵比一阵高昂。周瑜羞怒非常，忽抬头，遥见刘备、孙夫人、孔明等都悠然自如地停在江边山头之上，不由怒火冲天，大吼一声，昏倒在甲板上。,刘备,历史人物,对手,,孔明,Text,0.9775,{}
114,病中抚琴，妻子小乔扶侍于旁，张昭将孙权的意图告知都督。铜雀台建成，曹操与文武群臣于邺郡欢庆落成大典。曹氏、夏侯氏一族和异姓武将各展神奇箭术与武功，争夺曹操所赐红袍。最后徐晃和许褚为争红袍真打了起来。曹操传众将上台，每人各赐蜀锦一匹。文武群臣欢宴，乐声阵阵，舞姿翩翩，一时盛况空前，曹操借众文士之赋，大展自己的豪迈胸襟。此时传来华歆前来上表之事。曹操闻言大惊失色，谋士程昱看破曹操心事，劝他表奏周瑜为南郡太守，程普为江夏太守。此两地均在刘备手中，两家一旦开战，曹操便可坐收渔利。周瑜被加封之后觉得讨伐刘备师出有名，便与鲁肃商议，鲁肃说此为曹操之计，并又一次自荐再去索讨荆州。,小乔,人物,对手,,周,人物,0.3906,{}
115,利。周瑜被加封之后觉得讨伐刘备师出有名，便与鲁肃商议，鲁肃说此为曹操之计，并又一次自荐再去索讨荆州。刘备闻知，求教于孔明，孔明让刘备一见鲁肃提到荆州事便放声大哭，到时孔明自会出来。刘备照办，鲁肃又一次被刘备、孔明真情所感，不便讨要，再次空手而回。周瑜见状，授计鲁肃再到荆州，假说帮助刘备取西川换回荆州，届时接应钱粮劳军；自己实则借机袭取荆州。孔明早已识破周瑜真意，仍让刘备答应下来。周瑜率军来到夏口，果见糜竺来接应，告知周瑜：刘备与孔明正在荆州城门外等候，准备与都督亲自把盏。周瑜甚为得意，以为这次终于瞒住了诸葛亮。可当他率军行至荆州城门外时却不见一个兵士。,刘备,历史人物,对手,,孔明,Text,0.8544,{}
116,备与都督亲自把盏。周瑜甚为得意，以为这次终于瞒住了诸葛亮。可当他率军行至荆州城门外时却不见一个兵士。丁奉高声喊叫，只见赵云威风凛凛地出现在城头，点破周瑜的真意。周瑜大怒，正欲下令攻城，突然探马来报：关羽、张飞、黄忠、魏延四路军马不计其数，喊声震天地杀来，皆言要活捉周瑜！周瑜闻言怒气填胸，脸色剧变，在马上大叫一声，金疮迸裂，坠于马下。吴军只好护送昏睡中的周瑜缓缓而退。突然一曲《长河吟》传入周瑜耳中，他甚为诧异，举目望去，只见高岩上端坐孔明，身前摆着一架古琴。两位英才四目相对，在乐曲中进行了一次心灵的碰撞，他们心里全都明白，这是一对各事其主、势不两立的知音。,瑜,历史人物,对手,,长河吟,歌曲,0.9441,{}
116,备与都督亲自把盏。周瑜甚为得意，以为这次终于瞒住了诸葛亮。可当他率军行至荆州城门外时却不见一个兵士。丁奉高声喊叫，只见赵云威风凛凛地出现在城头，点破周瑜的真意。周瑜大怒，正欲下令攻城，突然探马来报：关羽、张飞、黄忠、魏延四路军马不计其数，喊声震天地杀来，皆言要活捉周瑜！周瑜闻言怒气填胸，脸色剧变，在马上大叫一声，金疮迸裂，坠于马下。吴军只好护送昏睡中的周瑜缓缓而退。突然一曲《长河吟》传入周瑜耳中，他甚为诧异，举目望去，只见高岩上端坐孔明，身前摆着一架古琴。两位英才四目相对，在乐曲中进行了一次心灵的碰撞，他们心里全都明白，这是一对各事其主、势不两立的知音。,瑜,历史人物,对手,,孔明,Text,0.9565,{}
116,备与都督亲自把盏。周瑜甚为得意，以为这次终于瞒住了诸葛亮。可当他率军行至荆州城门外时却不见一个兵士。丁奉高声喊叫，只见赵云威风凛凛地出现在城头，点破周瑜的真意。周瑜大怒，正欲下令攻城，突然探马来报：关羽、张飞、黄忠、魏延四路军马不计其数，喊声震天地杀来，皆言要活捉周瑜！周瑜闻言怒气填胸，脸色剧变，在马上大叫一声，金疮迸裂，坠于马下。吴军只好护送昏睡中的周瑜缓缓而退。突然一曲《长河吟》传入周瑜耳中，他甚为诧异，举目望去，只见高岩上端坐孔明，身前摆着一架古琴。两位英才四目相对，在乐曲中进行了一次心灵的碰撞，他们心里全都明白，这是一对各事其主、势不两立的知音。,长河吟,歌曲,对手,,孔明,Text,0.9624,{}
117,两位英才四目相对，在乐曲中进行了一次心灵的碰撞，他们心里全都明白，这是一对各事其主、势不两立的知音。第四十六集：卧龙吊孝周瑜回到巴丘，病情日益见重，他嘱托完妻子儿女之后，便让小乔代笔，虚弱地口述奏章与孙权。江边，卫士们护着周瑜的床榻，沐浴在落日光辉的异常灿烂之中。这一代英才，面对一琴一筝，拉着爱妻小乔的手，冲着宽阔的江面，凝望着夕阳下血红般的江水，才最后道出他对孔明的真情实想，连叫数声“既生瑜，何生亮？”而亡。建安十五年（公元210年）春，东吴大都督周瑜病故巴丘。,周,人物,对手,,小乔,人物,0.3624,{}
119,之仇。鲁肃说周瑜之死使东吴众将都转恨于刘备、诸葛亮，纷纷都欲征讨，若此时孙刘反目，曹操必会乘虚而至。孙权内心十分矛盾，一时拿不定主意，此时侍卫禀报，诸葛亮率赵云及五百军士过江吊孝来了，二人大惊。鲁肃请诸葛瑾星夜迎截孔明，务必劝其回去，以免大祸。孔明执意不听其兄劝阻，仍奔柴桑而来。副都督程普、甘宁等东吴众将认为是孔明气死周郎，对其恨入骨髓，听得此讯，纷纷调兵遣将，准备见到孔明，一刀杀死，再奏孙权。祭奠开始，灵堂内外一片哭声，隆重的葬仪极其悲壮。众将得知孔明要来的消息都在悄悄议论，程普、甘宁走上台阶两侧，脸呈严峻，孙权、鲁肃此时也不知该如何办。人们的神情顿时紧张起来。,周瑜,历史人物,君主,,刘备,历史人物,0.4013,{}
119,之仇。鲁肃说周瑜之死使东吴众将都转恨于刘备、诸葛亮，纷纷都欲征讨，若此时孙刘反目，曹操必会乘虚而至。孙权内心十分矛盾，一时拿不定主意，此时侍卫禀报，诸葛亮率赵云及五百军士过江吊孝来了，二人大惊。鲁肃请诸葛瑾星夜迎截孔明，务必劝其回去，以免大祸。孔明执意不听其兄劝阻，仍奔柴桑而来。副都督程普、甘宁等东吴众将认为是孔明气死周郎，对其恨入骨髓，听得此讯，纷纷调兵遣将，准备见到孔明，一刀杀死，再奏孙权。祭奠开始，灵堂内外一片哭声，隆重的葬仪极其悲壮。众将得知孔明要来的消息都在悄悄议论，程普、甘宁走上台阶两侧，脸呈严峻，孙权、鲁肃此时也不知该如何办。人们的神情顿时紧张起来。,周瑜,历史人物,君主,,诸葛亮,历史人物,0.4817,{}
119,之仇。鲁肃说周瑜之死使东吴众将都转恨于刘备、诸葛亮，纷纷都欲征讨，若此时孙刘反目，曹操必会乘虚而至。孙权内心十分矛盾，一时拿不定主意，此时侍卫禀报，诸葛亮率赵云及五百军士过江吊孝来了，二人大惊。鲁肃请诸葛瑾星夜迎截孔明，务必劝其回去，以免大祸。孔明执意不听其兄劝阻，仍奔柴桑而来。副都督程普、甘宁等东吴众将认为是孔明气死周郎，对其恨入骨髓，听得此讯，纷纷调兵遣将，准备见到孔明，一刀杀死，再奏孙权。祭奠开始，灵堂内外一片哭声，隆重的葬仪极其悲壮。众将得知孔明要来的消息都在悄悄议论，程普、甘宁走上台阶两侧，脸呈严峻，孙权、鲁肃此时也不知该如何办。人们的神情顿时紧张起来。,周瑜,历史人物,同僚,,明,Text,0.6585,{}
119,之仇。鲁肃说周瑜之死使东吴众将都转恨于刘备、诸葛亮，纷纷都欲征讨，若此时孙刘反目，曹操必会乘虚而至。孙权内心十分矛盾，一时拿不定主意，此时侍卫禀报，诸葛亮率赵云及五百军士过江吊孝来了，二人大惊。鲁肃请诸葛瑾星夜迎截孔明，务必劝其回去，以免大祸。孔明执意不听其兄劝阻，仍奔柴桑而来。副都督程普、甘宁等东吴众将认为是孔明气死周郎，对其恨入骨髓，听得此讯，纷纷调兵遣将，准备见到孔明，一刀杀死，再奏孙权。祭奠开始，灵堂内外一片哭声，隆重的葬仪极其悲壮。众将得知孔明要来的消息都在悄悄议论，程普、甘宁走上台阶两侧，脸呈严峻，孙权、鲁肃此时也不知该如何办。人们的神情顿时紧张起来。,周瑜,历史人物,同僚,,孔明,Text,0.6301,{}
